comment_link,product_name,category,complaint_title,dominant_topic,detected_department,detected_fault_type,rule_resolution_status,rule_satisfaction_score
https://www.sikayetvar.com/beko/beko-ankastre-firinda-surekli-ariza-ve-yetersiz-musteri-hizmeti-nedeniyle-urun-degisimi-talebi,BFC 430,Ankastre Fırın,BekoAnkastre Fırında Sürekli Arıza Ve Yetersiz Müşteri Hizmeti Nedeniyle Ürün Değişimi Talebi,4,İade / Değişim,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-ankastre-firin-boyasi-dokuluyor-ve-musteri-hizmetleri-ilgisiz,BFC 430,Ankastre Fırın,BekoAnkastre Fırın Boyası Dökülüyor Ve Müşteri Hizmetleri İlgisiz,4,Çağrı Merkezi,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-ankastre-firin-kabuk-atma-sorunu,BFC 430,Fırın,BekoAnkastre Fırın Kabuk Atma Sorunu,3,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-firin-parca-degisimi-ve-hasarli-iade-sorunu,BFC 430,Ankastre Fırın,BekoFırın: Parça Değişimi Ve Hasarlı İade Sorunu,4,Teknik Servis,Ekran / Panel Problemi,Belirsiz,4
https://www.sikayetvar.com/beko/firin-sorunlari-ve-ilgisiz-servis,BFC 430,Ankastre Fırın,Fırın Sorunları Ve İlgisiz Servis,3,Hukuk / Uyum,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-firin-pisirme-sorunu-ve-degisim-talebi,BFC 430,Ankastre Fırın,BekoFırın Pişirme Sorunu Ve Değişim Talebi,4,İade / Değişim,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-urunleri-ile-yasadigim-hayal-kirikligi,BFC 430,Ankastre Fırın,BekoÜrünleri İle Yaşadığım Hayal Kırıklığı,3,İade / Değişim,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/ankastre-firinda-garanti-kapsami-sorunu,BFC 430,Ankastre Fırın,Ankastre Fırında Garanti Kapsamı Sorunu,4,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-firin-paslandi-ve-delindi-hayal-kirikligina-ugradim,BFC 430,Ankastre Fırın,"BekoFırın Paslandı Ve Delindi, Hayal Kırıklığına Uğradım",8,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/kullanilmayan-firinin-beklenmedik-sorunlari,BFC 430,Ankastre Fırın,Kullanılmayan Fırının Beklenmedik Sorunları,3,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-firin-pisirme-sorunlari-kekler-ya-cig-kaliyor-ya-sonuyor,BFC 430,Ankastre Fırın,BekoFırın Pişirme Sorunları: Kekler Ya Çiğ Kalıyor Ya Sönüyor,3,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-firin-pas-sorunu,BFC 430,Ankastre Fırın,BekoFırın Pas Sorunu,3,Teknik Servis,Soğutmama Problemi,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-ankastre-setinde-soyulma-sorunu,BFC 430,Ankastre Set,BekoAnkastre Setinde Soyulma Sorunu,3,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-ankastre-firin-kabusu-defolu-urun-ve-ilgisiz-servis,BFC 430,Ankastre Fırın,BekoAnkastre Fırın Kabusu: Defolu Ürün Ve İlgisiz Servis,3,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-ankastre-firin-sorunu-cozulemiyor-degisim-talebi,BFC 430,Ankastre Fırın,BekoAnkastre Fırın Sorunu Çözülemiyor: Değişim Talebi,3,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/paslanan-tepsiler-ve-yetersiz-servis-hizmeti,BFC 430,Ankastre Fırın,Paslanan Tepsiler Ve Yetersiz Servis Hizmeti,4,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-servisinin-yetersizligi-ve-ekstra-masraflar,BFC 430,Ankastre Fırın,BekoServisinin Yetersizliği Ve Ekstra Masraflar,4,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/firin-pisirme-sorunlari-ve-yetersiz-servis-destegi,BFC 430,Ankastre Set,Fırın Pişirme Sorunları Ve Yetersiz Servis Desteği,0,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-firin-sol-taraf-pisirme-ve-leke-sorunu,BFC 430,Ankastre Fırın,BekoFırın Sol Taraf Pişirme Ve Leke Sorunu!,4,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-ankastre-set-ocak,BFC 430,Ankastre Ocak,BekoAnkastre Set Ocak,4,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-firinimi-degistirin-artik,BFC 430,Ankastre Fırın,BekoFırınımı Değiştirin Artık!,3,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-marka-ankastre-firin-rengi-beyazladi-icin-yandi,BFC 430,Ankastre Fırın,BekoMarka Ankastre Fırın Rengi Beyazladı İçin Yandı,3,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-ankastre-set-kurulumunda-buyuk-hata-ve-sorumsuzluk,BFC 430,Fırın,BekoAnkastre Set Kurulumunda Büyük Hata Ve Sorumsuzluk,4,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/antalya-mevlana-beko-servisi-hasarli-urun-teslim-etti,BFC 430,Ankastre Fırın,Antalya MevlanaBekoServisi Hasarlı Ürün Teslim Etti,2,Hukuk / Uyum,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/yeni-alinan-beko-ankastre-firinin-cami-patladi,BFC 430,Ankastre Fırın,Yeni AlınanBekoAnkastre Fırının Camı Patladı,4,Çağrı Merkezi,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-mersinerdemli-servis-sikayeti,BFC 430,Ankastre Set,BekoMersin/Erdemli Servis Şikayeti,5,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,1
https://www.sikayetvar.com/beko/beko-menemen-arcelik-yetkili-servis,BFC 430,Ocak,BekoMenemen Arçelik Yetkili Servis,5,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-sifir-urun-arizasi,BFC 430,Ankastre Fırın,BekoSıfır Ürün Arızası,9,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-ankastre-firin-camim-kendiliginden-kirildi,BFC 430,Ankastre Fırın,BekoAnkastre Fırın Camım Kendiliğinden Kırıldı,4,İade / Değişim,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-defolu-urun-hayal-kirikligi-ve-ilgisiz-servis,BFC 430,Ankastre Fırın,BekoDefolu Ürün Hayal Kırıklığı Ve İlgisiz Servis,3,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-ankastre-firin-pisirmiyor-1,BFC 430,Ankastre Fırın,BekoAnkastre Fırın Pişirmiyor,4,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-gebzedeki-bayiden-beklenen-hizmet-kalitesi-dusuklugu,BFC 430,Ocak,BekoGebze'deki Bayiden Beklenen Hizmet Kalitesi Düşüklüğü,5,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-ankastre-set-kurulum-corlu-servis-cok-cok-kotu,BFC 430,Ankastre Set,BekoAnkastre Set Kurulum Çorlu Servis Çok Çok Kötü,9,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-firin-cami-patladi-7,BFC 430,Ankastre Fırın,BekoFırın Camı Patladı,4,Garanti,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-ankastre-dizel-motorlu-firin,BFC 430,Ankastre Fırın,BekoAnkastre Dizel Motorlu Fırın,8,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-ankastre-setten-hic-memnun-degilim-ve-dolaplarim-sisti,BFC 430,Ankastre Fırın,BekoAnkastre Setten Hiç Memnun Değilim Ve Dolaplarım Şisti,3,İade / Değişim,Çekim Gücü Problemi,Belirsiz,4
https://www.sikayetvar.com/beko/beko-ankastre-set-pismanligi,BFC 430,Ankastre Set,BekoAnkastre Set Pişmanlığı,4,İade / Değişim,Çekim Gücü Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-firin-arizasi-2,BFC 430,Ankastre Fırın,BekoFırın Arızası,4,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-firin-rafinda-denge-sorunu,BFC 430,Ankastre Fırın,BekoFırın Rafında Denge Sorunu,4,Çağrı Merkezi,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-firin-ic-haznenin-paslanma-sorunu-ve-servis-yetersizligi,BFC 430,Fırın,BekoFırın İç Haznenin Paslanma Sorunu Ve Servis Yetersizliği,8,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-online-siparis-kargo-suresi,BFC 430,Ankastre Fırın,BekoOnline Sipariş Kargo Süresi,2,Lojistik,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-firin-priz-yandi,BFC 430,Fırın,BekoFırın Priz Yandı,9,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-bfc-430-g-ankastre-firin,BFC 430,Ankastre Fırın,BekoBFC 430G Ankastre Fırın,3,İade / Değişim,Koku Problemi,Çözüldü,5
https://www.sikayetvar.com/beko/beko-firindaki-gecmek-bilmeyen-lekeler,BFC 430,Ankastre Fırın,BekoFırındaki Geçmek Bilmeyen Lekeler,8,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-ankastre-firinin-pas-sorunu,BFC 430,Ankastre Fırın,BekoAnkastre Fırının Pas Sorunu,4,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-magdur-ediyor-urunleri-ayipli-cikti,BFC 430,Ankastre Fırın,BekoMağdur Ediyor Ürünleri Ayıplı Çıktı,4,Teknik Servis,Ekran / Panel Problemi,Belirsiz,4
https://www.sikayetvar.com/beko/beko-firini-iyi-montaj-yapmamis,BFC 430,Fırın,BekoFırını İyi Montaj Yapmamış,3,Çağrı Merkezi,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-garantiyi-yok-sayip-ucret-istiyor,BFC 430,Fırın,BekoGarantiyi Yok Sayıp Ücret İstiyor,3,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-kotu-servis-hizmeti-ve-sorunlu-urunler,BFC 430,Ankastre Fırın,"Beko, Kötü Servis Hizmeti Ve Sorunlu Ürünler",4,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-ankastre-firin-kapagi-kullanimda-titresim-yapiyor,BFC 430,Ankastre Fırın,BekoAnkastre Fırın Kapağı Kullanımda Titreşim Yapıyor!,8,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-firin-ici-yandi,BFC 430,Ankastre Fırın,BekoFırın İçi Yandı,4,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-servis-firin-lambasi,BFC 430,Fırın,BekoServis Fırın Lambası,9,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-camasir-makinesi-ve-ankastre-firin-sorunlari-cozulmedi,BFC 220 HB,Ankastre Fırın,BekoÇamaşır Makinesi Ve Ankastre Fırın Sorunları Çözülmedi,8,İade / Değişim,Ses / Gürültü Problemi,Çözülmedi,1
https://www.sikayetvar.com/beko/aldigim-firinda-alt-rezistans-eksikligi-magduriyet-yasatiyor,BFC 220 HB,Ankastre Set,Aldığım Fırında Alt Rezistans Eksikliği Mağduriyet Yaşatıyor,4,Bayi / Satış,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-ankastre-firinda-alt-pisirme-eksikligiyle-yasadigim-magduriyet-ve-cozum-arayisim,BFC 220 HB,Ankastre Fırın,BekoAnkastre Fırında Alt Pişirme Eksikliğiyle Yaşadığım Mağduriyet Ve Çözüm Arayışım,0,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/garantili-firinin-cami-patladi-ucretsiz-onarim-talebim-reddedildi,BFC 220 HB,Ankastre Fırın,"Garantili Fırının Camı Patladı, Ücretsiz Onarım Talebim Reddedildi",0,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/yeni-alinan-beko-firinin-ilk-gunden-pisirme-sorunu-ve-musteri-hizmetlerinden-donus-yok,BFC 220 HB,Ankastre Fırın,Yeni AlınanBekoFırının İlk Günden Pişirme Sorunu Ve Müşteri Hizmetlerinden Dönüş Yok,0,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-ankastre-firinda-pisirme-sorunu-ve-eksik-rezistans,BFC 220 HB,Ankastre Fırın,BekoAnkastre Fırında Pişirme Sorunu Ve Eksik Rezistans,4,Garanti,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-ankastre-firin-alti-pisirmiyor-servis-cozum-sunmuyor,BFC 220 HB,Ankastre Fırın,BekoAnkastre Fırın Altı Pişirmiyor Servis Çözüm Sunmuyor,0,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-harmony-ankastre-set-firin-ve-mikrodalgadan-buyuk-hayal-kirikligi,BFC 220 HB,Ankastre Set,BekoHarmony Ankastre Set Fırın Ve Mikrodalgadan Büyük Hayal Kırıklığı,3,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/yeni-aldigim-firinda-pizza-pisirme-sorunu-ve-yetersiz-bilgilendirme,BFC 220 HB,Fırın,Yeni Aldığım Fırında Pizza Pişirme Sorunu Ve Yetersiz Bilgilendirme,4,Hukuk / Uyum,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-ankastre-firinda-tek-rezistans-sorunu-ve-esit-pismeme-problemi,BFC 220 HB,Ankastre Fırın,BekoAnkastre Fırında Tek Rezistans Sorunu Ve Eşit Pişmeme Problemi,4,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-harmony-firin-sorunu-pisirmeyen-urun-ilgisiz-servis,BFC 220 HB,Ankastre Fırın,"BekoHarmony Fırın Sorunu: Pişirmeyen Ürün, İlgisiz Servis",9,Çağrı Merkezi,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-ankastre-firin-rezidans-sorunu,BFC 220 HB,Ankastre Fırın,BekoAnkastre Fırın Rezidans Sorunu,3,Çağrı Merkezi,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-ankastre-firin-alt-rezidans-sorunu,BFC 220 HB,Ankastre Fırın,BekoAnkastre Fırın Alt Rezidans Sorunu!,4,Hukuk / Uyum,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-ankastre-firinin-alt-rezistans-sorunu,BFC 220 HB,Ankastre Fırın,BekoAnkastre Fırının Alt Rezistans Sorunu,4,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/yanlis-urun-satisi-nedeniyle-kullanilamayan-firin-magduriyeti,BFC 220 HB,Ankastre Fırın,Yanlış Ürün Satışı Nedeniyle Kullanılamayan Fırın Mağduriyeti,4,Bayi / Satış,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-firin-pisirme-sorunlari-ve-musteri-memnuniyetsizligi,BFC 220 HB,Ankastre Fırın,BekoFırın: Pişirme Sorunları Ve Müşteri Memnuniyetsizliği,3,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-firin-hayal-kirikligi-alti-pismeyen-borekler,BFC 220 HB,Ankastre Fırın,BekoFırın Hayal Kırıklığı: Altı Pişmeyen Börekler,3,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-ankastre-set-firin-sorunu-ve-servis-deneyimi,BFC 220 HB,Ankastre Ocak,BekoAnkastre Set Fırın Sorunu Ve Servis Deneyimi,3,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-ankastre-firin-alt-pisirme-sorunu-cozulmuyor,BFC 220 HB,Ankastre Fırın,BekoAnkastre Fırın Alt Pişirme Sorunu Çözülmüyor,4,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/deprem-bolgesine-ozel-indirimli-ankastre-set-hayal-kirikligi,BFC 220 HB,Ankastre Fırın,Deprem Bölgesine Özel İndirimli Ankastre Set Hayal Kırıklığı,4,İade / Değişim,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-bfc-220-hb-ankastre-firin-pisirmiyor,BFC 220 HB,Ankastre Fırın,BekoBfc 220 HbAnkastre Fırın Pişirmiyor.,3,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/gaziantep-beko-kozmos-bayisinden-alinan-harmony-serisi-firin,BFC 220 HB,Fırın,GaziantepBekoKozmos Bayisinden Alınan Harmony Serisi Fırın,4,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-bfc220-ankastre-firin,BFC 220 HB,Ankastre Fırın,BekoBfc220 Ankastre Fırın,3,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-firin-urunlerinin-pisirme-sorunu,BFC 220 HB,Ankastre Fırın,BekoFırın Ürünlerinin Pişirme Sorunu,3,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-firin-performans-sorunu-ve-hayal-kirikligi,BFC 220 HB,Ankastre Fırın,BekoFırın Performans Sorunu Ve Hayal Kırıklığı!,3,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-harmony-firin-pisirmiyor-kek-borek-pisirmiyor,BFC 220 HB,Ankastre Fırın,BekoHarmony Fırın Pişirmiyor Kek Börek Pişirmiyor.,3,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-bfc-220-hb,BFC 220 HB,Ankastre Fırın,BekoBfc 220 Hb,4,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-harmony-firin-sikayeti,BFC 220 HB,Ankastre Fırın,BekoHarmony Fırın Şikayeti,3,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-bfc-220-ankastre-firin-pisirmiyor,BFC 220 HB,Ankastre Fırın,BekoBfc 220 Ankastre Fırın Pişirmiyor,3,İade / Değişim,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-firin-ile-yasadigim-hayal-kirikligi,BFC 220 HB,Ankastre Fırın,BekoFırın İle Yaşadığım Hayal Kırıklığı,3,Çağrı Merkezi,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/alt-rezistans-i-olamayan-firin-beko,BFC 220 HB,Fırın,Alt Rezistans I Olamayan FırınBeko,3,Bayi / Satış,Isıtma Problemi,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-harmony-ankastre-firin,BFC 220 HB,Ankastre Fırın,BekoHarmony Ankastre Fırın!,3,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-harmony-firin-pisirmiyor,BFC 220 HB,Fırın,BekoHarmony Fırın Pişirmiyor,3,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/alt-rezistansi-olmayan-beko-firin-icin-yaniltici-bilgilendirme-ve-cozum-yok,BFC 321,Ankastre Fırın,Alt Rezistansı OlmayanBekoFırın İçin Yanıltıcı Bilgilendirme Ve Çözüm Yok,2,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/yanlis-bilgilendirme-ile-satilan-firin-beklentimi-karsilamadi,BFC 321,Ankastre Fırın,Yanlış Bilgilendirme İle Satılan Fırın Beklentimi Karşılamadı,0,İade / Değişim,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/yeni-aldigim-firin-pisirmiyor-magduriyet-yasiyorum,BFC 321,Ankastre Fırın,Yeni Aldığım Fırın Pişirmiyor Mağduriyet Yaşıyorum,0,İade / Değişim,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/yeni-alinan-firinin-alti-pisirmiyor-iade-talebim-var,BFC 321,Ankastre Fırın,"Yeni Alınan Fırının Altı Pişirmiyor, İade Talebim Var",0,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/aldigim-ankastre-firinin-izgara-teli-eksik-ve-yanlis-gonderildi,BFC 321,Ankastre Fırın,Aldığım Ankastre Fırının Izgara Teli Eksik Ve Yanlış Gönderildi,4,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-bfc-321-b-firinim-pisirmiyor,BFC 321,Fırın,BekoBFC 321B Fırınım Pişirmiyor!,3,İade / Değişim,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/aldigim-ankastre-firinin-eksik-ozelligi-ve-zorlastirilan-iade-sureci,BFC 321,Ankastre Set,Aldığım Ankastre Fırının Eksik Özelliği Ve Zorlaştırılan İade Süreci,4,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-firin-degisim-talebime-ilgi-gosterilmemesi-ve-musteri-magduriyeti,BFC 321,Ankastre Fırın,BekoFırın Değişim Talebime İlgi Gösterilmemesi Ve Müşteri Mağduriyeti,3,İade / Değişim,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-ankastre-firin-alt-pisirme-sorunu-ve-ilgisiz-servis,BFC 321,Ankastre Fırın,BekoAnkastre Fırın Alt Pişirme Sorunu Ve İlgisiz Servis,3,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-firin-cozum-bulunamayan-pisirme-sorunu,BFC 321,Ankastre Fırın,BekoFırın: Çözüm Bulunamayan Pişirme Sorunu,3,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-firin-ile-yasanan-hayal-kirikligi-rezidans-eksikligi-ve-cozum-bulunamamasi,BFC 321,Ankastre Fırın,BekoFırın İle Yaşanan Hayal Kırıklığı: Rezidans Eksikliği Ve Çözüm Bulunamaması,3,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-firin-tel-sorunu-ve-garanti-hayal-kirikligi,BFC 321,Ankastre Fırın,BekoFırın Tel Sorunu Ve Garanti Hayal Kırıklığı,4,Garanti,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-ankastre-firin-pisirme-sorunu,BFC 321,Ankastre Fırın,BekoAnkastre Fırın Pişirme Sorunu,4,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-ankastre-firin-pisirmiyor-cig-borek-sorunu,BFC 321,Ankastre Fırın,BekoAnkastre Fırın Pişirmiyor: Çiğ Börek Sorunu,3,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/ankastre-firinda-borcam-sorunu,BFC 321,Ankastre Fırın,Ankastre Fırında Borcam Sorunu,4,Çağrı Merkezi,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-kekin-alti-hamur-kaliyor,BFC 321,Ankastre Fırın,BekoKekin Altı Hamur Kalıyor,3,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-fitfry-pisirme-sikayeti,BFC 321,Ankastre Fırın,BekoFitfry Pişirme Şikayeti,3,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-kayip-siparisler-sorumsuz-musteri-temsilcileri,BFC 321,Ankastre Fırın,"BekoKayıp Siparişler, Sorumsuz Müşteri Temsilcileri.",2,Çağrı Merkezi,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-firin-pisirmiyor-etrafi-yakiyor-ici-cig-kaliyor,BFC 321,Ankastre Fırın,BekoFırın Pişirmiyor Etrafı Yakıyor İçi Çiğ Kalıyor,3,Hukuk / Uyum,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-ankastre-firin-boyasi,BFC 321,Ankastre Fırın,BekoAnkastre Fırın Boyası,5,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/firin-teslimi-gecikti-ve-ankastre-kurulumu-bekliyor,BFM 310,Ankastre Fırın,Fırın Teslimi Gecikti Ve Ankastre Kurulumu Bekliyor,2,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-firin-tepsilerinde-paslanma-ve-hijyen-endisesi,BFM 310,Ankastre Fırın,BekoFırın Tepsilerinde Paslanma Ve Hijyen Endişesi,0,Garanti,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-ankastre-firin-kapagi-surekli-kapanmiyor-pisirme-performansi-dusuyor,BFM 310,Fırın,"BekoAnkastre Fırın Kapağı Sürekli Kapanmıyor, Pişirme Performansı Düşüyor",0,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-firinda-garanti-sonrasi-hizli-paslanma-ve-saglik-endisesi,BFM 310,Ankastre Fırın,BekoFırında Garanti Sonrası Hızlı Paslanma Ve Sağlık Endişesi,0,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
